"user_id","activity_date","product_group","n_purchases","gold_spend"
90630,2024-11-25,"Weapon",1,216
90413,2024-11-25,"Boost",1,63
78320,2024-11-25,"Weapon",3,1152
71047,2024-11-25,"Boost",2,400
74983,2024-12-17,"Weapon",2,19500
90891,2024-12-17,"Boost",1,65
87013,2024-12-17,"Boost",1,90
93780,2024-12-17,"Weapon",1,245
79618,2024-12-17,"Weapon",2,54
90403,2024-12-24,"Boost",4,154
82320,2024-12-24,"Boost",1,10500
82919,2024-12-24,"Weapon",5,3843
80251,2024-12-24,"Weapon",1,343
94959,2024-12-24,"Gear",2,13472
81735,2024-12-24,"Weapon",1,237
88284,2024-11-07,"Weapon",1,221
79626,2024-11-07,"Weapon",3,6
76293,2024-11-07,"Boost",1,91
72208,2024-11-11,"Gear",1,2335
94449,2024-11-11,"Weapon",1,92
84577,2024-11-11,"Weapon",1,90
76479,2024-11-11,"Weapon",2,216
87067,2024-11-02,"Weapon",2,48
72345,2024-11-02,"Weapon",3,816
97500,2024-11-02,"Boost",8,582
74703,2024-11-02,"Weapon",1,24
69618,2024-11-02,"Weapon",1,10
93865,2024-11-28,"Weapon",2,198
72573,2024-11-28,"Weapon",2,1680
73555,2024-11-28,"Boost",7,723
85130,2024-11-28,"Boost",1,90
93949,2024-11-28,"Weapon",2,1920
96196,2024-11-28,"Boost",3,28
71654,2024-11-28,"Weapon",1,3
92026,2024-11-30,"Boost",2,525
74307,2024-11-30,"Boost",1,2457
90299,2024-12-25,"Weapon",2,65
76189,2024-12-25,"Weapon",1,24
89804,2024-12-25,"Boost",8,2044
92743,2024-12-25,"Boost",1,45
72981,2024-12-25,"Boost",1,297
89149,2024-10-26,"Weapon",4,19320
69660,2024-10-26,"Weapon",1,800
79208,2024-10-26,"Weapon",1,100
96077,2024-10-03,"Boost",1,500
94690,2024-11-21,"Weapon",1,294
88474,2024-11-21,"Boost",1,40
75848,2024-11-21,"Weapon",1,30
73734,2024-11-21,"Boost",3,136
76251,2024-11-16,"Boost",1,6322
82362,2024-11-16,"Weapon",3,880
94539,2024-11-16,"Boost",1,60
89234,2024-11-16,"Weapon",1,99
73384,2024-11-17,"Weapon",1,55
94652,2024-11-17,"Weapon",1,6766
83216,2024-11-17,"Gear",1,18900
77859,2024-11-17,"Boost",2,168
69451,2024-12-12,"Weapon",1,35380
88278,2024-12-12,"Weapon",1,1441
81533,2024-12-12,"Weapon",1,14500
91561,2024-12-12,"Boost",6,259
71230,2024-12-12,"Boost",1,30
82178,2024-12-12,"Weapon",1,10
91325,2024-12-21,"Weapon",1,1300
97534,2024-12-21,"Weapon",2,144
92762,2024-12-21,"Weapon",1,621
77638,2024-12-21,"Boost",10,750
80480,2024-12-21,"Boost",1,28
88124,2024-12-21,"Weapon",1,1035
80011,2024-12-21,"Weapon",1,4
87255,2024-10-16,"Boost",1,80
84472,2024-10-16,"Boost",3,198
85889,2024-10-16,"Weapon",1,14
93023,2024-10-16,"Boost",1,8
92456,2024-10-16,"Boost",3,238
92515,2024-11-12,"Boost",3,120
96006,2024-11-12,"Weapon",2,4186
85255,2024-11-12,"Boost",6,870
93434,2024-12-07,"Boost",1,120
95670,2024-12-07,"Weapon",1,18
71207,2024-12-07,"Weapon",1,900
89622,2024-12-07,"Boost",2,180
80671,2024-12-07,"Boost",1,24
79360,2024-12-07,"Boost",4,685
78651,2024-12-16,"Boost",2,1440
77370,2024-12-16,"Weapon",1,1700
91952,2024-12-16,"Boost",2,240
74022,2024-12-16,"Weapon",2,980
84658,2024-12-16,"Weapon",2,9
84870,2024-12-16,"Boost",1,24
75471,2024-12-16,"Gear",1,18396
88775,2024-10-10,"Weapon",4,324
78043,2024-10-12,"Boost",2,154
83534,2024-10-12,"Weapon",2,969
71861,2024-10-12,"Weapon",1,294
81718,2024-12-03,"Weapon",22,130812
71730,2024-12-03,"Boost",2,36
84241,2024-12-03,"Boost",2,13243
77771,2024-12-03,"Boost",1,60
69997,2024-11-15,"Weapon",5,11164
82110,2024-11-15,"Boost",1,8
73749,2024-11-15,"Boost",3,145
73084,2024-12-31,"Boost",1,55
90777,2024-12-31,"Weapon",4,88
78750,2024-12-31,"Boost",1,32
80307,2024-12-31,"Boost",1,2500
93283,2024-12-18,"Weapon",1,28
69930,2024-12-18,"Weapon",1,3725
90185,2024-12-18,"Weapon",2,1539
86464,2024-12-18,"Weapon",1,176
84778,2024-12-18,"Boost",2,48
73590,2024-10-22,"Weapon",1,398
71941,2024-10-22,"Weapon",3,65
71126,2024-10-22,"Weapon",3,4172
72439,2024-10-22,"Boost",2,436
96030,2024-10-22,"Boost",2,168
85490,2024-11-05,"Boost",1,1526
86785,2024-11-05,"Boost",1,96
88280,2024-11-05,"Weapon",1,12
89025,2024-12-19,"Weapon",2,590
90996,2024-12-19,"Weapon",1,81
89400,2024-12-19,"Weapon",1,14
86409,2024-12-19,"Weapon",2,1240
75667,2024-12-19,"Boost",1,495
79387,2024-10-15,"Boost",4,21090
80517,2024-10-15,"Boost",3,3
88054,2024-10-15,"Boost",2,4
69834,2024-10-15,"Weapon",2,3990
73209,2024-10-15,"Boost",5,18
71182,2024-10-15,"Weapon",1,30
81284,2024-12-11,"Boost",1,4500
71473,2024-10-04,"Weapon",1,120
90709,2024-11-29,"Weapon",1,70
69509,2024-11-29,"Boost",1,90
85352,2024-11-29,"Weapon",3,220
88967,2024-10-08,"Weapon",3,272
97387,2024-10-08,"Boost",3,1189
77583,2024-10-13,"Boost",3,495
83939,2024-10-13,"Boost",5,584
81950,2024-11-03,"Boost",4,390
82087,2024-11-03,"Weapon",1,1700
76966,2024-11-03,"Boost",1,9
78143,2024-12-22,"Weapon",2,272
80077,2024-12-22,"Boost",2,890
93638,2024-11-09,"Weapon",4,13826
80049,2024-11-09,"Weapon",2,252
81254,2024-11-09,"Weapon",1,232
94795,2024-11-09,"Boost",1,333
77580,2024-11-09,"Weapon",1,20
83100,2024-11-01,"Weapon",1,5
96888,2024-11-01,"Weapon",2,551
89602,2024-11-01,"Boost",1,225
90434,2024-11-01,"Boost",2,330
95305,2024-11-01,"Weapon",1,18
91906,2024-12-15,"Weapon",2,40
84775,2024-12-15,"Weapon",2,1100
92159,2024-11-23,"Boost",2,300
85036,2024-11-23,"Boost",1,126
96006,2024-12-06,"Weapon",2,776
73231,2024-11-13,"Boost",1,117
79071,2024-11-13,"Weapon",1,1029
93737,2024-10-05,"Weapon",4,253
92231,2024-10-05,"Boost",2,140
95588,2024-12-28,"Boost",1,576
71580,2024-10-18,"Weapon",1,234
83590,2024-12-09,"Weapon",6,2068
87545,2024-12-09,"Weapon",2,400
85292,2024-11-12,"Boost",1,60
77802,2024-11-14,"Weapon",4,31752
96426,2024-11-14,"Weapon",1,588
94721,2024-11-14,"Boost",3,264
70537,2024-11-14,"Boost",1,33
78012,2024-11-14,"Weapon",1,6
92979,2024-11-26,"Weapon",2,192
75376,2024-11-26,"Boost",3,518
71406,2024-11-26,"Boost",1,75
78351,2024-10-19,"Weapon",4,9841
85244,2024-10-19,"Weapon",7,8778
96180,2024-10-09,"Boost",2,360
77787,2024-10-09,"Weapon",1,796
87077,2024-10-09,"Weapon",4,176
96006,2024-10-09,"Weapon",2,2088
69674,2024-10-17,"Boost",3,15
82660,2024-10-17,"Boost",2,150
76357,2024-12-14,"Weapon",2,270
89422,2024-12-14,"Boost",2,2808
81137,2024-12-14,"Weapon",3,297
86537,2024-11-27,"Weapon",1,3000
74229,2024-11-27,"Boost",2,150
91726,2024-11-27,"Weapon",2,300
70339,2024-12-07,"Weapon",1,3400
84807,2024-12-07,"Weapon",1,2400
81058,2024-12-07,"Boost",1,450
70431,2024-12-07,"Weapon",1,72
78539,2024-12-07,"Boost",1,21
75876,2024-12-16,"Boost",1,63
73931,2024-12-16,"Weapon",1,12
91235,2024-10-10,"Weapon",1,34
96850,2024-10-10,"Boost",3,396
86408,2024-10-10,"Boost",1,56
74543,2024-10-10,"Boost",4,40
88124,2024-10-12,"Weapon",4,19200
88740,2024-10-12,"Boost",1,40
75925,2024-10-12,"Weapon",1,51
80873,2024-10-12,"Weapon",1,1194
73128,2024-10-12,"Boost",3,745
74344,2024-12-03,"Boost",1,1421
89941,2024-12-03,"Weapon",1,1519
74706,2024-12-03,"Weapon",1,5990
85079,2024-11-15,"Weapon",1,18
90005,2024-11-15,"Weapon",1,40
82063,2024-12-31,"Boost",2,238
75373,2024-12-31,"Weapon",1,3582
85563,2024-12-31,"Boost",1,60
94619,2024-12-31,"Weapon",1,18
89575,2024-12-31,"Weapon",1,16
84578,2024-12-31,"Boost",2,147
84314,2024-12-31,"Boost",1,198
80953,2024-12-18,"Boost",1,120
86494,2024-12-18,"Boost",1,117
91068,2024-12-18,"Weapon",1,182
85700,2024-12-18,"Boost",13,1116
97170,2024-10-22,"Boost",1,50
80129,2024-10-22,"Weapon",1,4193
85766,2024-10-22,"Boost",1,1071
77918,2024-10-22,"Weapon",4,288
80674,2024-10-22,"Boost",1,26
92585,2024-10-24,"Boost",1,128
87564,2024-10-24,"Boost",1,84
92418,2024-10-24,"Boost",1,10
77559,2024-11-05,"Weapon",1,80
69441,2024-11-05,"Boost",7,354
85888,2024-11-05,"Weapon",1,49
93827,2024-12-19,"Weapon",1,162
72638,2024-12-19,"Boost",1,109
94872,2024-12-19,"Boost",3,13
90836,2024-10-15,"Boost",4,64
88284,2024-10-15,"Weapon",2,225
79174,2024-10-15,"Boost",2,130
74036,2024-10-15,"Boost",2,8
77787,2024-10-15,"Weapon",2,299
87979,2024-10-04,"Boost",1,210
70969,2024-10-04,"Weapon",1,28
72611,2024-12-11,"Weapon",2,64
74310,2024-12-11,"Weapon",1,245
90658,2024-12-11,"Weapon",3,123
95867,2024-12-11,"Weapon",1,100
95868,2024-12-11,"Boost",15,3566
87220,2024-10-08,"Boost",4,282
81891,2024-10-08,"Gear",2,46215
84087,2024-10-08,"Weapon",2,6
80251,2024-10-13,"Boost",2,391
82639,2024-10-13,"Boost",1,207
93523,2024-10-13,"Weapon",6,585
89302,2024-11-03,"Weapon",2,290
82192,2024-11-03,"Weapon",1,24
71494,2024-11-03,"Weapon",1,40
83188,2024-11-03,"Boost",1,1
70170,2024-12-22,"Boost",1,56
90537,2024-12-22,"Boost",1,1701
81957,2024-12-22,"Boost",2,480
70771,2024-12-22,"Weapon",1,1288
70589,2024-12-22,"Weapon",1,49
69715,2024-12-22,"Weapon",1,1791
78423,2024-12-22,"Boost",1,27
83703,2024-12-22,"Boost",1,204
86384,2024-11-09,"Weapon",1,1188
72040,2024-11-09,"Weapon",2,90
71667,2024-11-01,"Boost",1,40
96240,2024-11-01,"Boost",7,856
76319,2024-12-15,"Weapon",2,1710
82672,2024-12-15,"Weapon",1,187
89389,2024-11-23,"Boost",9,26908
77022,2024-12-06,"Boost",1,55
77798,2024-10-28,"Weapon",2,432
72504,2024-10-28,"Weapon",1,3781
90340,2024-11-13,"Boost",2,115
97021,2024-11-13,"Weapon",1,2400
91519,2024-11-13,"Boost",2,119
87255,2024-11-13,"Weapon",1,16
94834,2024-12-28,"Weapon",1,66
79770,2024-12-28,"Weapon",1,31735
85352,2024-12-28,"Weapon",1,153
74045,2024-12-28,"Weapon",1,3383
86064,2024-12-28,"Weapon",1,98
69728,2024-10-18,"Weapon",1,20
91273,2024-10-18,"Weapon",1,72
80685,2024-12-09,"Boost",4,224
85402,2024-12-05,"Weapon",1,240
93188,2024-12-05,"Weapon",2,3312
75954,2024-12-05,"Weapon",1,1937
83632,2024-12-05,"Gear",1,2825
83954,2024-12-05,"Weapon",2,132
80334,2024-12-30,"Boost",2,308
91445,2024-12-30,"Boost",20,56975
90341,2024-12-30,"Weapon",1,10
83059,2024-12-30,"Boost",2,105
96583,2024-12-30,"Boost",2,78
89302,2024-10-27,"Weapon",2,416
95865,2024-10-27,"Weapon",3,78
85888,2024-10-01,"Weapon",1,196
87564,2024-11-24,"Weapon",1,1323
82517,2024-10-11,"Weapon",1,198
71126,2024-10-21,"Boost",2,690
71962,2024-10-21,"Boost",1,168
79204,2024-10-21,"Weapon",2,416
80241,2024-10-21,"Weapon",1,12
95022,2024-10-21,"Boost",1,6
88284,2024-12-20,"Weapon",1,96
88651,2024-12-20,"Boost",1,6
80307,2024-12-20,"Weapon",1,19990
91015,2024-12-20,"Weapon",1,30
91073,2024-12-20,"Weapon",7,2229
75324,2024-11-04,"Weapon",1,2700
71585,2024-11-04,"Weapon",1,126
85369,2024-11-04,"Weapon",1,14
93631,2024-11-08,"Boost",1,360
70404,2024-11-08,"Weapon",22,12060
94712,2024-11-08,"Gear",1,7000
81868,2024-11-08,"Weapon",1,54
84142,2024-10-23,"Boost",2,15
83380,2024-10-23,"Weapon",2,24
96049,2024-10-30,"Boost",1,1488
90732,2024-12-13,"Weapon",1,12
89522,2024-12-23,"Weapon",1,30
71819,2024-12-23,"Weapon",1,1000
74431,2024-12-23,"Boost",2,100
77495,2024-12-29,"Boost",1,240
89462,2024-12-29,"Weapon",1,441
78844,2024-12-29,"Boost",5,402
78791,2024-12-29,"Weapon",5,26940
94834,2024-12-29,"Weapon",1,112
72124,2024-12-29,"Boost",13,8802
76149,2024-12-29,"Boost",1,42
92496,2024-12-26,"Weapon",3,600
84775,2024-12-26,"Weapon",3,296
74249,2024-11-20,"Boost",3,348
71348,2024-11-20,"Weapon",1,4400
72109,2024-11-20,"Weapon",2,247
84881,2024-11-20,"Weapon",1,597
75355,2024-11-20,"Weapon",1,800
79460,2024-11-20,"Weapon",1,400
79732,2024-12-04,"Weapon",3,160
73984,2024-12-04,"Weapon",1,20
73468,2024-12-04,"Boost",4,320
83431,2024-12-04,"Weapon",1,14
95083,2024-12-04,"Weapon",1,90
72060,2024-10-06,"Boost",2,20
81212,2024-11-19,"Weapon",1,78
83062,2024-11-19,"Boost",2,210
73396,2024-11-19,"Weapon",1,45
83788,2024-12-01,"Boost",5,324
93702,2024-12-01,"Weapon",1,245
82126,2024-12-01,"Weapon",1,3663
79384,2024-12-01,"Boost",3,630
77571,2024-12-01,"Weapon",2,36
95771,2024-12-01,"Boost",1,553
82202,2024-10-14,"Boost",1,545
79615,2024-10-31,"Weapon",2,5248
94854,2024-10-31,"Weapon",2,567
94177,2024-10-31,"Weapon",2,1736
92030,2024-10-31,"Boost",1,4500
97131,2024-10-31,"Boost",1,40
96075,2024-12-10,"Weapon",1,24
72053,2024-12-10,"Weapon",1,6368
75596,2024-12-10,"Weapon",1,80
93338,2024-12-10,"Weapon",1,900
71468,2024-11-06,"Weapon",1,343
79653,2024-11-06,"Boost",1,66
85684,2024-11-22,"Weapon",2,675
83691,2024-11-22,"Weapon",4,88
81735,2024-11-22,"Weapon",1,78
84241,2024-11-22,"Boost",1,6000
72367,2024-11-22,"Weapon",1,398
93643,2024-11-10,"Boost",1,600
74807,2024-11-10,"Weapon",1,343
93354,2024-11-18,"Weapon",2,162
88124,2024-11-18,"Weapon",1,2600
91325,2024-11-18,"Boost",4,4014
85889,2024-11-18,"Weapon",1,20
87662,2024-11-18,"Boost",1,474
73022,2024-10-20,"Weapon",1,2
71458,2024-10-20,"Boost",4,69
91235,2024-10-07,"Boost",1,70
95984,2024-10-07,"Boost",7,1445
70202,2024-10-02,"Weapon",1,306
71073,2024-12-02,"Boost",1,126
94665,2024-12-02,"Weapon",3,270
75123,2024-12-02,"Boost",1,28
73282,2024-12-02,"Weapon",2,10
75970,2024-12-02,"Boost",1,594
87584,2024-12-08,"Boost",1,12
70171,2024-12-08,"Boost",1,50
85159,2024-12-08,"Boost",1,204
72237,2024-12-27,"Gear",1,678600
86920,2024-12-27,"Gear",1,142120
71821,2024-12-27,"Weapon",1,2277
81871,2024-12-27,"Weapon",1,1188
93202,2024-12-27,"Weapon",1,245
89682,2024-12-27,"Weapon",1,6075
84320,2024-12-27,"Boost",1,70
85590,2024-12-27,"Boost",1,327
85065,2024-12-27,"Boost",1,109
77802,2024-10-25,"Weapon",4,26535
91299,2024-10-25,"Boost",4,216
96006,2024-10-25,"Weapon",5,2106
83104,2024-11-25,"Weapon",1,42
83632,2024-11-25,"Gear",1,3897
93093,2024-11-25,"Boost",2,272
78486,2024-12-17,"Weapon",1,25
72120,2024-12-17,"Boost",1,1744
88449,2024-12-17,"Weapon",1,80
73348,2024-12-17,"Weapon",1,796
90752,2024-12-24,"Boost",4,5698
91593,2024-12-24,"Boost",3,210
88003,2024-12-24,"Weapon",2,217
71613,2024-12-24,"Weapon",1,76
88462,2024-12-24,"Gear",1,4320
74709,2024-11-07,"Boost",1,240
81474,2024-11-11,"Weapon",1,51
69737,2024-11-11,"Weapon",1,14
79583,2024-11-11,"Boost",6,24480
88803,2024-11-11,"Boost",1,6
85019,2024-11-02,"Boost",1,26
92758,2024-11-02,"Boost",1,28
72439,2024-11-02,"Boost",13,16467
72367,2024-11-02,"Boost",1,3
71404,2024-11-28,"Weapon",12,77056
93792,2024-11-28,"Weapon",1,20
83001,2024-11-28,"Boost",1,90
70808,2024-11-28,"Weapon",5,1020
83632,2024-11-30,"Gear",1,4860
86257,2024-11-30,"Weapon",1,1100
72634,2024-11-30,"Weapon",1,693
91763,2024-11-30,"Weapon",1,77
84144,2024-11-30,"Weapon",1,4
73414,2024-11-30,"Weapon",1,1592
87229,2024-12-25,"Boost",5,360
69350,2024-10-03,"Boost",1,54
72587,2024-11-21,"Weapon",1,392
79583,2024-11-21,"Weapon",24,68775
85969,2024-11-21,"Weapon",1,792
72109,2024-11-21,"Weapon",1,252
82472,2024-11-21,"Weapon",1,894
91145,2024-11-16,"Weapon",1,294
93819,2024-11-17,"Boost",1,12
80313,2024-11-17,"Boost",1,20
94253,2024-11-17,"Boost",10,511
81257,2024-12-12,"Boost",1,1975
78573,2024-12-12,"Weapon",1,10
90095,2024-12-12,"Weapon",3,6576
92684,2024-12-12,"Weapon",1,360
76447,2024-12-21,"Weapon",1,306
80307,2024-12-21,"Boost",14,12368
97320,2024-10-16,"Weapon",2,30
80110,2024-10-16,"Boost",2,27
78343,2024-10-16,"Boost",1,300
85607,2024-11-12,"Boost",1,105
72563,2024-11-12,"Boost",4,2720
81890,2024-11-12,"Boost",1,495
85490,2024-11-14,"Weapon",9,76647
73231,2024-11-14,"Weapon",1,64
79625,2024-11-14,"Boost",7,987
78932,2024-11-26,"Boost",6,161
71192,2024-11-26,"Boost",1,23
89132,2024-10-19,"Boost",2,1404
75029,2024-10-19,"Boost",3,390
85851,2024-10-19,"Boost",1,52
97237,2024-10-19,"Boost",1,129
81718,2024-10-17,"Weapon",11,67392
89188,2024-10-17,"Gear",1,84720
92304,2024-10-17,"Weapon",2,192
73224,2024-12-14,"Boost",2,385
92356,2024-12-05,"Weapon",2,4508
85684,2024-12-05,"Weapon",3,1069200
92849,2024-12-30,"Weapon",3,190
85660,2024-12-30,"Boost",2,1860
94879,2024-12-30,"Weapon",2,117
85253,2024-12-30,"Boost",2,36
87579,2024-12-30,"Weapon",2,308
76966,2024-10-27,"Weapon",1,20
86338,2024-10-29,"Weapon",1,3582
75893,2024-10-29,"Weapon",1,14
93997,2024-10-29,"Boost",1,42
81569,2024-11-24,"Boost",3,1348
74687,2024-11-24,"Weapon",1,1386
95239,2024-11-24,"Weapon",1,20
85192,2024-11-24,"Boost",1,30
85363,2024-11-24,"Weapon",1,4
85713,2024-10-11,"Weapon",2,10400
93489,2024-10-11,"Weapon",2,2980
90886,2024-10-11,"Boost",1,208
74637,2024-10-21,"Weapon",1,249
82895,2024-10-21,"Boost",2,96
89521,2024-12-20,"Weapon",2,468
75263,2024-12-20,"Weapon",2,3289
96006,2024-12-20,"Weapon",13,37080
84207,2024-11-04,"Boost",1,35
94545,2024-11-04,"Boost",6,18
95000,2024-11-08,"Weapon",7,126
81600,2024-11-08,"Weapon",1,833
86069,2024-11-08,"Weapon",3,22
97088,2024-11-08,"Boost",1,44
69337,2024-10-23,"Weapon",1,588
91205,2024-10-23,"Gear",1,9900
80414,2024-10-23,"Boost",1,66
74723,2024-10-30,"Weapon",1,441
85221,2024-10-30,"Boost",1,22
85898,2024-10-30,"Weapon",1,77
83628,2024-10-30,"Weapon",7,17407
71639,2024-10-30,"Weapon",1,2
86737,2024-12-13,"Weapon",1,1584
95821,2024-12-13,"Weapon",1,336
90016,2024-12-13,"Weapon",1,99
84641,2024-12-13,"Boost",2,1596
79069,2024-12-23,"Weapon",1,338
93120,2024-12-23,"Weapon",3,1653
69513,2024-12-23,"Weapon",2,5117
89406,2024-12-23,"Boost",1,264
89881,2024-12-23,"Boost",3,1304
72521,2024-12-29,"Weapon",3,884
85299,2024-12-29,"Weapon",2,368
95239,2024-12-29,"Weapon",1,352
70752,2024-12-29,"Boost",1,300
70218,2024-12-29,"Boost",1,1057
75153,2024-12-26,"Boost",2,244
75400,2024-12-26,"Weapon",1,500
72282,2024-12-26,"Boost",1,595
81884,2024-11-20,"Boost",1,143
81278,2024-11-20,"Weapon",1,12
75620,2024-11-20,"Boost",1,168
93754,2024-11-20,"Weapon",1,90
92757,2024-11-20,"Boost",1,8
82893,2024-12-04,"Weapon",1,2388
86790,2024-12-04,"Weapon",1,45
80566,2024-12-04,"Boost",5,3950
97489,2024-12-04,"Weapon",2,2384
83050,2024-12-04,"Boost",1,2000
85696,2024-10-06,"Boost",1,900
96230,2024-10-06,"Weapon",3,48
82924,2024-10-06,"Weapon",1,594
93516,2024-11-19,"Weapon",9,11448
97021,2024-11-19,"Weapon",1,2400
77802,2024-11-19,"Weapon",4,43092
81826,2024-11-19,"Boost",8,639
92685,2024-12-01,"Weapon",1,891
96394,2024-12-01,"Weapon",4,2109
96474,2024-12-01,"Weapon",1,98
74929,2024-10-14,"Boost",2,240
84924,2024-10-14,"Boost",1,54
94665,2024-10-31,"Weapon",2,11940
86511,2024-12-10,"Weapon",1,200
92663,2024-11-06,"Weapon",1,180
81130,2024-11-06,"Weapon",1,400
93802,2024-11-22,"Weapon",4,2556
81707,2024-11-22,"Boost",2,140
93792,2024-11-22,"Weapon",2,30
89833,2024-11-22,"Weapon",3,361
71207,2024-11-22,"Weapon",2,270
83368,2024-11-22,"Boost",1,364
92742,2024-11-22,"Weapon",1,90
92988,2024-11-10,"Weapon",1,12
89337,2024-11-10,"Weapon",1,198
88743,2024-11-10,"Boost",1,1449
79274,2024-11-10,"Weapon",1,637
83733,2024-11-18,"Boost",5,480
84130,2024-11-18,"Boost",7,1386
82776,2024-10-20,"Weapon",7,5460
93489,2024-10-20,"Boost",7,6507
69834,2024-10-20,"Weapon",1,2189
86774,2024-10-20,"Boost",4,576
69451,2024-10-07,"Weapon",1,33
86400,2024-10-07,"Weapon",2,120
90360,2024-10-07,"Boost",1,20
69391,2024-10-02,"Weapon",1,90
83804,2024-10-02,"Weapon",1,995
75471,2024-12-02,"Weapon",3,126
77802,2024-12-02,"Boost",7,30932
95103,2024-12-02,"Boost",1,10
90913,2024-12-02,"Weapon",1,90
71882,2024-12-02,"Boost",1,43
85460,2024-12-02,"Weapon",1,108
72520,2024-12-08,"Boost",1,30
94679,2024-12-08,"Weapon",1,1323
86374,2024-12-08,"Boost",1,120
83592,2024-12-08,"Boost",1,72
90348,2024-12-08,"Weapon",1,105
79618,2024-12-08,"Boost",4,193
75152,2024-12-27,"Weapon",2,3000
86978,2024-12-27,"Weapon",3,36054
89730,2024-12-27,"Weapon",1,36
83628,2024-10-25,"Weapon",12,80000
85019,2024-10-25,"Weapon",1,6
82906,2024-10-25,"Boost",1,9
96006,2024-11-25,"Weapon",5,4430
79265,2024-11-25,"Boost",1,20
81724,2024-11-25,"Boost",2,4142
71611,2024-12-17,"Weapon",1,20
86816,2024-12-17,"Boost",1,75
82597,2024-12-17,"Boost",2,36
90534,2024-12-24,"Boost",4,205
78115,2024-12-24,"Weapon",1,15
82619,2024-12-24,"Gear",1,3850
70679,2024-12-24,"Weapon",1,4
97004,2024-12-24,"Boost",1,60
73217,2024-11-07,"Boost",2,342
84775,2024-11-07,"Boost",1,312
73734,2024-11-07,"Boost",3,45
71494,2024-11-07,"Boost",1,24
95870,2024-11-07,"Weapon",3,70
73710,2024-11-11,"Weapon",2,1843
85936,2024-11-11,"Weapon",1,995
76960,2024-11-02,"Weapon",2,1044
82899,2024-11-02,"Boost",4,348
70242,2024-11-02,"Gear",1,5500
95510,2024-11-28,"Weapon",1,12
80675,2024-11-28,"Weapon",1,44
89799,2024-11-30,"Boost",1,118
77440,2024-12-25,"Weapon",1,588
84436,2024-12-25,"Boost",1,363
84057,2024-12-25,"Boost",2,130
74868,2024-12-25,"Weapon",2,1104
95289,2024-12-25,"Boost",1,54
77783,2024-12-25,"Weapon",1,100
78881,2024-10-26,"Boost",1,75
72563,2024-11-21,"Weapon",1,2900
77387,2024-11-16,"Weapon",1,1782
81835,2024-11-16,"Weapon",4,660
86900,2024-11-16,"Boost",3,9
81012,2024-11-16,"Weapon",10,22880
73611,2024-11-16,"Boost",1,45
95853,2024-11-16,"Weapon",1,1386
78019,2024-11-16,"Boost",4,792
69375,2024-11-17,"Weapon",1,10
85460,2024-11-17,"Weapon",1,24
77926,2024-11-17,"Boost",1,24
75799,2024-11-17,"Boost",3,1794
73348,2024-12-12,"Weapon",2,9400
93024,2024-12-12,"Weapon",4,304
77147,2024-12-12,"Boost",2,108
91006,2024-12-12,"Boost",1,109
80687,2024-12-12,"Weapon",1,12
89439,2024-12-21,"Boost",1,28
93365,2024-12-21,"Weapon",1,550
70740,2024-12-21,"Weapon",1,65
92934,2024-12-21,"Weapon",4,82
90080,2024-10-16,"Boost",1,2
70537,2024-11-12,"Boost",1,15
78227,2024-11-12,"Boost",1,253
70966,2024-11-12,"Weapon",3,588
85255,2024-11-12,"Weapon",10,7782
90842,2024-11-12,"Boost",2,162
88564,2024-11-14,"Boost",1,28
75981,2024-11-26,"Weapon",1,162
73917,2024-11-26,"Boost",1,140
71875,2024-11-26,"Weapon",3,450
88212,2024-11-26,"Weapon",1,500
95281,2024-11-26,"Boost",1,84
95568,2024-12-05,"Boost",3,504
81980,2024-12-05,"Weapon",2,160
69957,2024-12-30,"Boost",2,690
69870,2024-12-30,"Weapon",1,1194
94357,2024-12-30,"Boost",2,480
77700,2024-12-30,"Boost",4,704
69924,2024-12-30,"Boost",4,3008
96184,2024-12-30,"Weapon",2,1596
70925,2024-10-27,"Boost",3,506
69569,2024-10-27,"Weapon",1,630
84948,2024-10-27,"Weapon",1,700
95724,2024-10-27,"Weapon",1,12
86939,2024-10-27,"Weapon",2,63
72109,2024-10-29,"Boost",6,120
76594,2024-10-29,"Weapon",1,156
80919,2024-10-29,"Weapon",1,10
92083,2024-10-29,"Weapon",1,48
84775,2024-11-24,"Weapon",4,836
96944,2024-11-24,"Boost",4,370
94008,2024-10-11,"Weapon",1,2300
95436,2024-10-11,"Boost",2,705
70775,2024-10-11,"Boost",7,320
87795,2024-10-11,"Boost",1,20
78086,2024-12-20,"Boost",1,45
91718,2024-12-20,"Weapon",3,220
72878,2024-12-20,"Weapon",1,2985
81797,2024-12-20,"Boost",1,13
91015,2024-11-04,"Boost",2,36
69917,2024-11-04,"Weapon",3,544
83289,2024-11-04,"Boost",2,50
77802,2024-11-08,"Weapon",9,84544
92855,2024-11-08,"Boost",2,180
87357,2024-11-08,"Weapon",2,253
80556,2024-11-08,"Boost",1,60
96801,2024-10-23,"Weapon",2,1440
70404,2024-10-23,"Weapon",9,371644
87255,2024-10-23,"Boost",2,468
87149,2024-10-23,"Boost",27,79632
78364,2024-10-30,"Weapon",1,306
90407,2024-10-30,"Boost",4,836
93841,2024-10-30,"Weapon",2,3400
76464,2024-10-30,"Boost",2,77
84637,2024-10-30,"Boost",3,336
79917,2024-10-30,"Boost",1,105
94334,2024-10-30,"Boost",1,300
93612,2024-12-13,"Weapon",2,252
82672,2024-12-13,"Weapon",4,1088
